市区町村コード,市区町村名,値,調査年,出典
10205,群馬県 太田市,29994,2020,国勢調査(2020)
10206,群馬県 沼田市,4719,2020,国勢調査(2020)
10207,群馬県 館林市,11251,2020,国勢調査(2020)
10208,群馬県 渋川市,8446,2020,国勢調査(2020)
10209,群馬県 藤岡市,7832,2020,国勢調査(2020)
10210,群馬県 富岡市,5092,2020,国勢調査(2020)
10211,群馬県 安中市,6798,2020,国勢調査(2020)
10212,群馬県 みどり市,5359,2020,国勢調査(2020)
10344,群馬県 榛東村,1491,2020,国勢調査(2020)
10345,群馬県 吉岡町,2868,2020,国勢調査(2020)
10366,群馬県 上野村,156,2020,国勢調査(2020)
10367,群馬県 神流町,121,2020,国勢調査(2020)
10382,群馬県 下仁田町,458,2020,国勢調査(2020)
10383,群馬県 南牧村,80,2020,国勢調査(2020)
10384,群馬県 甘楽町,1157,2020,国勢調査(2020)
