市区町村コード,市区町村名,値,調査年,出典
06209,山形県 長井市,9436,2020,国勢調査(2020)
06210,山形県 天童市,22542,2020,国勢調査(2020)
06211,山形県 東根市,16522,2020,国勢調査(2020)
06212,山形県 尾花沢市,4871,2020,国勢調査(2020)
06213,山形県 南陽市,10720,2020,国勢調査(2020)
06301,山形県 山辺町,4544,2020,国勢調査(2020)
06302,山形県 中山町,3511,2020,国勢調査(2020)
06321,山形県 河北町,5914,2020,国勢調査(2020)
06322,山形県 西川町,1683,2020,国勢調査(2020)
06323,山形県 朝日町,2135,2020,国勢調査(2020)
06324,山形県 大江町,2529,2020,国勢調査(2020)
06341,山形県 大石田町,2080,2020,国勢調査(2020)
06361,山形県 金山町,1569,2020,国勢調査(2020)
06362,山形県 最上町,2577,2020,国勢調査(2020)
06363,山形県 舟形町,1574,2020,国勢調査(2020)
06364,山形県 真室川町,2310,2020,国勢調査(2020)
06365,山形県 大蔵村,944,2020,国勢調査(2020)
06366,山形県 鮭川村,1191,2020,国勢調査(2020)
06367,山形県 戸沢村,1350,2020,国勢調査(2020)
06381,山形県 高畠町,7346,2020,国勢調査(2020)
06382,山形県 川西町,4434,2020,国勢調査(2020)
06401,山形県 小国町,2798,2020,国勢調査(2020)
06402,山形県 白鷹町,4371,2020,国勢調査(2020)
06403,山形県 飯豊町,2117,2020,国勢調査(2020)
06426,山形県 三川町,2319,2020,国勢調査(2020)
06428,山形県 庄内町,6636,2020,国勢調査(2020)
06461,山形県 遊佐町,4417,2020,国勢調査(2020)
07201,福島県 福島市,121655,2020,国勢調査(2020)
07202,福島県 会津若松市,48876,2020,国勢調査(2020)
07203,福島県 郡山市,140176,2020,国勢調査(2020)
07204,福島県 いわき市,141074,2020,国勢調査(2020)
07205,福島県 白河市,23728,2020,国勢調査(2020)
07207,福島県 須賀川市,27081,2020,国勢調査(2020)
07208,福島県 喜多方市,16016,2020,国勢調査(2020)
07209,福島県 相馬市,13859,2020,国勢調査(2020)
07210,福島県 二本松市,19359,2020,国勢調査(2020)
07211,福島県 田村市,12130,2020,国勢調査(2020)
07212,福島県 南相馬市,25177,2020,国勢調査(2020)
07213,福島県 伊達市,21127,2020,国勢調査(2020)
07214,福島県 本宮市,10557,2020,国勢調査(2020)
07301,福島県 桑折町,4181,2020,国勢調査(2020)
07303,福島県 国見町,3119,2020,国勢調査(2020)
07308,福島県 川俣町,4771,2020,国勢調査(2020)
07322,福島県 大玉村,2871,2020,国勢調査(2020)
07342,福島県 鏡石町,4372,2020,国勢調査(2020)
07344,福島県 天栄村,1669,2020,国勢調査(2020)
07362,福島県 下郷町,1948,2020,国勢調査(2020)
07364,福島県 檜枝岐村,227,2020,国勢調査(2020)
07367,福島県 只見町,1628,2020,国勢調査(2020)
07368,福島県 南会津町,5879,2020,国勢調査(2020)
07402,福島県 北塩原村,999,2020,国勢調査(2020)
07405,福島県 西会津町,2340,2020,国勢調査(2020)
07407,福島県 磐梯町,1077,2020,国勢調査(2020)
07408,福島県 猪苗代町,4694,2020,国勢調査(2020)
07421,福島県 会津坂下町,5293,2020,国勢調査(2020)
07422,福島県 湯川村,973,2020,国勢調査(2020)
07423,福島県 柳津町,1119,2020,国勢調査(2020)
07444,福島県 三島町,641,2020,国勢調査(2020)
07445,福島県 金山町,874,2020,国勢調査(2020)
07446,福島県 昭和村,588,2020,国勢調査(2020)
07447,福島県 会津美里町,6454,2020,国勢調査(2020)
07461,福島県 西郷村,8075,2020,国勢調査(2020)
07464,福島県 泉崎村,2085,2020,国勢調査(2020)
07465,福島県 中島村,1519,2020,国勢調査(2020)
07466,福島県 矢吹町,6068,2020,国勢調査(2020)
07481,福島県 棚倉町,4719,2020,国勢調査(2020)
07482,福島県 矢祭町,1863,2020,国勢調査(2020)
07483,福島県 塙町,2929,2020,国勢調査(2020)
07484,福島県 鮫川村,1004,2020,国勢調査(2020)
07501,福島県 石川町,5185,2020,国勢調査(2020)
07502,福島県 玉川村,1978,2020,国勢調査(2020)
07503,福島県 平田村,1949,2020,国勢調査(2020)
07504,福島県 浅川町,2069,2020,国勢調査(2020)
07505,福島県 古殿町,1608,2020,国勢調査(2020)
07521,福島県 三春町,5967,2020,国勢調査(2020)
07522,福島県 小野町,3391,2020,国勢調査(2020)
07541,福島県 広野町,2881,2020,国勢調査(2020)
07542,福島県 楢葉町,1922,2020,国勢調査(2020)
07543,福島県 富岡町,1638,2020,国勢調査(2020)
07544,福島県 川内村,931,2020,国勢調査(2020)
07545,福島県 大熊町,799,2020,国勢調査(2020)
07546,福島県 双葉町,0,2020,国勢調査(2020)
07547,福島県 浪江町,1404,2020,国勢調査(2020)
07548,福島県 葛尾村,205,2020,国勢調査(2020)
07561,福島県 新地町,2742,2020,国勢調査(2020)
07564,福島県 飯舘村,626,2020,国勢調査(2020)
08201,茨城県 水戸市,122335,2020,国勢調査(2020)
08202,茨城県 日立市,77778,2020,国勢調査(2020)
08203,茨城県 土浦市,62961,2020,国勢調査(2020)
08204,茨城県 古河市,56075,2020,国勢調査(2020)
08205,茨城県 石岡市,28276,2020,国勢調査(2020)
08207,茨城県 結城市,19291,2020,国勢調査(2020)
08208,茨城県 龍ケ崎市,32060,2020,国勢調査(2020)
08210,茨城県 下妻市,16283,2020,国勢調査(2020)
08211,茨城県 常総市,22253,2020,国勢調査(2020)
08212,茨城県 常陸太田市,19206,2020,国勢調査(2020)
08214,茨城県 高萩市,11576,2020,国勢調査(2020)
08215,茨城県 北茨城市,17011,2020,国勢調査(2020)
08216,茨城県 笠間市,28861,2020,国勢調査(2020)
08217,茨城県 取手市,45348,2020,国勢調査(2020)
08219,茨城県 牛久市,35126,2020,国勢調査(2020)
08220,茨城県 つくば市,110344,2020,国勢調査(2020)
08221,茨城県 ひたちなか市,66619,2020,国勢調査(2020)
08222,茨城県 鹿嶋市,28268,2020,国勢調査(2020)
08223,茨城県 潮来市,10764,2020,国勢調査(2020)
08224,茨城県 守谷市,27367,2020,国勢調査(2020)
08225,茨城県 常陸大宮市,15596,2020,国勢調査(2020)
08226,茨城県 那珂市,20878,2020,国勢調査(2020)
08227,茨城県 筑西市,37409,2020,国勢調査(2020)
08228,茨城県 坂東市,18405,2020,国勢調査(2020)
08229,茨城県 稲敷市,14495,2020,国勢調査(2020)
08230,茨城県 かすみがうら市,15230,2020,国勢調査(2020)
