市区町村コード,市区町村名,値,調査年,出典
07445,福島県 金山町,610,2014,経済センサス‐基礎調査(2014)
07446,福島県 昭和村,284,2014,経済センサス‐基礎調査(2014)
07447,福島県 会津美里町,3761,2014,経済センサス‐基礎調査(2014)
07461,福島県 西郷村,5612,2014,経済センサス‐基礎調査(2014)
07464,福島県 泉崎村,1367,2014,経済センサス‐基礎調査(2014)
07465,福島県 中島村,658,2014,経済センサス‐基礎調査(2014)
07466,福島県 矢吹町,5088,2014,経済センサス‐基礎調査(2014)
07481,福島県 棚倉町,3875,2014,経済センサス‐基礎調査(2014)
07482,福島県 矢祭町,1063,2014,経済センサス‐基礎調査(2014)
07483,福島県 塙町,2484,2014,経済センサス‐基礎調査(2014)
07484,福島県 鮫川村,510,2014,経済センサス‐基礎調査(2014)
07501,福島県 石川町,4358,2014,経済センサス‐基礎調査(2014)
07502,福島県 玉川村,1397,2014,経済センサス‐基礎調査(2014)
07503,福島県 平田村,1086,2014,経済センサス‐基礎調査(2014)
07504,福島県 浅川町,964,2014,経済センサス‐基礎調査(2014)
07505,福島県 古殿町,854,2014,経済センサス‐基礎調査(2014)
